TrialLessonID;TimeTableID;PersonID;TrialLessonTypeID;DateTrialLesson;DateRequestedTrialLesson;isDeleted;isMoved
4996;3;6499;5;30-01-17 17:21;23-01-17 17:21;NULL;NULL
4997;1056;1104;3;03-02-17 20:43;23-01-17 20:43;NULL;NULL
4998;6;6500;5;24-01-17 10:02;24-01-17 10:02;NULL;NULL
4999;1056;6493;4;03-02-17 10:28;24-01-17 10:28;NULL;NULL
En over het algemeen fitnessen.;;;;;;;
5000;5;6422;4;26-01-17 11:57;24-01-17 11:57;NULL;NULL
5001;1044;6381;4;20-02-17 12:01;24-01-17 12:01;NULL;NULL
5002;1055;6184;4;31-01-17 12:17;24-01-17 12:17;NULL;NULL
5003;1;6100;4;15-02-17 12:26;24-01-17 12:26;NULL;NULL
5004;2;6062;4;27-01-17 12:50;24-01-17 12:50;NULL;NULL
5005;2;6008;1;03-02-17 13:11;24-01-17 13:11;NULL;NULL
5006;2;6501;5;03-02-17 22:52;24-01-17 22:52;NULL;NULL
5007;2;6494;5;03-02-17 07:22;25-01-17 07:22;NULL;02-02-17 10:53
5008;1;6502;3;25-01-17 09:48;25-01-17 09:48;NULL;NULL
5009;7;6009;1;10-02-17 13:49;25-01-17 13:49;NULL;09-02-17 14:57
5010;1;6503;3;25-01-17 18:56;25-01-17 18:56;NULL;NULL
5011;1056;6504;5;27-01-17 21:37;25-01-17 21:37;NULL;NULL
5012;1056;6504;5;27-01-17 21:37;25-01-17 21:37;26-01-17 16:02;NULL
5013;1045;6275;4;09-02-17 07:06;26-01-17 07:06;NULL;NULL
5014;7;6500;5;27-01-17 11:34;26-01-17 11:34;NULL;NULL
5015;7;6482;5;27-01-17 11:37;26-01-17 11:37;NULL;NULL
5016;2;4913;4;10-02-17 11:53;26-01-17 11:53;NULL;NULL
Daphne Smeets;;;;;;;
5017;1;4954;4;01-02-17 11:57;26-01-17 11:57;NULL;NULL
5019;1045;6102;4;02-02-17 16:07;26-01-17 16:07;NULL;NULL
5020;1045;6380;1;26-01-17 17:22;26-01-17 17:22;NULL;26-01-17 17:23
5021;1045;6380;4;02-02-17 17:23;26-01-17 17:23;NULL;NULL
5022;2;6505;4;27-01-17 17:53;27-01-17 17:53;NULL;NULL
5023;2;6502;4;27-01-17 17:55;27-01-17 17:55;NULL;NULL
5024;5;6506;4;09-02-17 09:19;28-01-17 09:19;NULL;NULL
5025;5;6507;3;09-02-17 12:17;29-01-17 12:17;NULL;NULL
5026;1045;6364;4;09-03-17 10:43;30-01-17 10:43;NULL;NULL
Boxing;;;;;;;
5027;1044;6486;1;06-02-17 13:57;30-01-17 13:57;NULL;06-02-17 18:59
5028;1044;6221;1;20-02-17 14:59;30-01-17 14:59;NULL;20-02-17 09:00
5029;5;6187;4;02-02-17 15:02;30-01-17 15:02;NULL;NULL
5030;5;6427;4;16-02-17 16:11;30-01-17 16:11;NULL;NULL
5031;1;6131;1;08-02-17 13:27;31-01-17 13:27;NULL;08-02-17 18:34
5032;2;4982;4;10-02-17 13:38;31-01-17 13:38;NULL;NULL
5033;1045;4878;1;09-02-17 13:51;31-01-17 13:51;NULL;31-01-17 15:31
5034;1045;4878;4;16-02-17 15:31;31-01-17 15:31;NULL;NULL
5035;5;6510;5;09-02-17 09:59;01-02-17 09:59;NULL;NULL
5036;5;6511;1;09-02-17 13:19;01-02-17 13:19;NULL;06-02-17 18:04
heb me vorige week ook al aangemeld voor deze proefles. helaas nog geen bevestiging gekregen.;;;;;;;
5037;2;6494;5;17-02-17 10:53;02-02-17 10:53;NULL;NULL
5038;2;6062;4;10-02-17 11:13;02-02-17 11:13;NULL;NULL
5039;2;6320;1;10-02-17 04:42;04-02-17 04:42;NULL;NULL
5040;5;6479;1;02-03-17 22:25;04-02-17 22:25;NULL;02-03-17 09:35
5041;1055;6512;1;07-02-17 17:02;05-02-17 17:02;NULL;07-02-17 17:46
5042;5;6511;3;02-03-17 18:04;06-02-17 18:04;NULL;NULL
Had me voor donderdag 9-2. Moet verplaatsen;;;;;;;
5043;3;6515;3;06-02-17 18:11;06-02-17 18:11;NULL;NULL
5044;1044;6486;4;13-02-17 18:59;06-02-17 18:59;NULL;NULL
5046;1061;6478;1;21-02-17 15:11;07-02-17 15:11;NULL;NULL
5047;1056;6512;4;10-02-17 17:46;07-02-17 17:46;NULL;NULL
5048;5;6517;5;09-02-17 21:06;07-02-17 21:06;NULL;NULL
5049;1060;6519;4;16-02-17 10:09;08-02-17 10:09;NULL;NULL
5051;1057;6520;5;09-02-17 14:38;08-02-17 14:38;NULL;NULL
5052;1057;6520;5;09-02-17 14:40;08-02-17 14:40;NULL;NULL
5062;1058;6521;4;14-02-17 17:22;08-02-17 17:22;NULL;NULL
5063;2;6131;4;10-02-17 18:34;08-02-17 18:34;NULL;NULL
5064;5;6522;3;16-02-17 09:09;09-02-17 09:09;NULL;NULL
5065;6;6009;1;21-02-17 14:57;09-02-17 14:57;NULL;21-02-17 17:24
5066;1;6523;1;15-02-17 16:03;09-02-17 16:03;NULL;15-02-17 17:22
5067;1058;6524;3;14-02-17 16:57;09-02-17 16:57;NULL;NULL
5068;3;6525;1;20-02-17 18:27;09-02-17 18:27;NULL;20-02-17 15:33
5069;3;6046;4;13-02-17 11:28;10-02-17 11:28;NULL;NULL
5070;1045;6380;4;16-02-17 12:49;10-02-17 12:49;NULL;NULL
5071;1055;6493;3;14-02-17 12:53;10-02-17 12:53;NULL;NULL
5072;3;6348;4;13-02-17 13:05;10-02-17 13:05;NULL;NULL
5073;1056;6184;4;10-02-17 13:13;10-02-17 13:13;NULL;NULL
5074;3;6527;4;13-02-17 21:06;10-02-17 21:06;NULL;NULL
5075;1060;6528;4;16-02-17 21:49;11-02-17 21:49;NULL;NULL
5076;1060;6529;4;16-02-17 10:23;13-02-17 10:23;NULL;NULL
5077;1060;6530;4;16-02-17 10:23;13-02-17 10:23;NULL;NULL
5078;3;6531;5;13-02-17 11:35;13-02-17 11:35;NULL;NULL
5079;1045;6372;1;09-03-17 11:44;13-02-17 11:44;NULL;09-03-17 08:40
5080;1058;6532;4;14-02-17 21:55;13-02-17 21:55;NULL;NULL
5081;1058;6533;5;21-02-17 23:00;13-02-17 23:00;NULL;NULL
5082;1058;6534;4;14-02-17 11:47;14-02-17 11:47;NULL;NULL
5083;1058;6535;3;14-02-17 19:29;14-02-17 19:29;NULL;NULL
5084;1060;6536;1;16-02-17 10:09;15-02-17 10:09;NULL;16-02-17 15:29
5085;1055;6537;1;21-02-17 15:17;15-02-17 15:17;NULL;21-02-17 13:52
5086;1;6523;4;22-02-17 17:22;15-02-17 17:22;NULL;NULL
5087;1044;6538;5;20-02-17 17:28;15-02-17 17:28;NULL;NULL
5088;1058;6539;1;21-02-17 17:43;15-02-17 17:43;NULL;21-02-17 17:42
5089;1058;6540;1;21-02-17 17:43;15-02-17 17:43;NULL;21-02-17 17:41
5090;1044;6541;5;20-02-17 18:31;15-02-17 18:31;NULL;NULL
5091;1045;6542;3;16-02-17 18:59;15-02-17 18:59;NULL;NULL
5092;1045;6542;3;16-02-17 18:59;15-02-17 18:59;NULL;NULL
5093;1058;6532;4;21-02-17 13:13;16-02-17 13:13;NULL;NULL
5094;1058;6536;4;21-02-17 15:29;16-02-17 15:29;NULL;NULL
5095;1;6494;5;22-02-17 15:33;16-02-17 15:33;NULL;NULL
5096;1045;4878;2;09-03-17 08:32;17-02-17 08:32;NULL;NULL
5097;5;6531;5;02-03-17 08:38;17-02-17 08:38;NULL;NULL
5098;1060;6543;3;02-03-17 11:56;17-02-17 11:56;NULL;NULL
5099;1060;6544;3;02-03-17 11:58;17-02-17 11:58;NULL;NULL
5100;1064;6543;4;24-02-17 12:00;17-02-17 12:00;NULL;NULL
5101;1064;6544;4;24-02-17 12:01;17-02-17 12:01;NULL;NULL
5102;1058;6545;4;21-02-17 13:42;17-02-17 13:42;NULL;NULL
5103;1058;6546;3;21-02-17 15:35;17-02-17 15:35;NULL;NULL
5104;1060;6477;4;02-03-17 15:46;17-02-17 15:46;NULL;NULL
5105;3;6547;4;20-02-17 16:25;17-02-17 16:25;NULL;NULL
5106;5;6548;1;09-03-17 21:03;17-02-17 21:03;18-02-17 18:50;NULL
5107;5;6548;1;09-03-17 21:04;17-02-17 21:04;NULL;09-03-17 09:59
5108;1058;6549;1;21-02-17 07:47;18-02-17 07:47;18-02-17 18:50;NULL
5109;1058;6549;1;21-02-17 07:48;18-02-17 07:48;18-02-17 18:50;NULL
5110;1058;6549;3;21-02-17 07:51;18-02-17 07:51;NULL;NULL
5111;1058;6550;4;21-02-17 16:52;18-02-17 16:52;NULL;NULL
5112;1060;6551;1;02-03-17 13:56;19-02-17 13:56;NULL;02-03-17 15:19
5113;1058;6552;3;21-02-17 08:58;20-02-17 08:58;NULL;NULL
5114;1044;6221;4;06-03-17 09:00;20-02-17 09:00;NULL;NULL
5115;5;6525;2;09-03-17 15:33;20-02-17 15:33;NULL;NULL
5116;1057;6554;3;09-03-17 17:47;20-02-17 17:47;NULL;NULL
5117;6;6555;1;28-02-17 20:05;20-02-17 20:05;22-03-17 09:30;NULL
5118;6;6555;4;28-02-17 20:05;20-02-17 20:05;NULL;NULL
5119;1062;6556;5;23-02-17 20:14;20-02-17 20:14;NULL;NULL
5120;1;6557;5;22-02-17 21:51;20-02-17 21:51;NULL;NULL
5121;1;6558;1;22-02-17 10:00;21-02-17 10:00;NULL;22-02-17 18:11
5122;1056;6537;2;10-03-17 13:52;21-02-17 13:52;NULL;NULL
5123;1055;6559;4;21-02-17 14:48;21-02-17 14:48;NULL;NULL
5124;6;6009;1;14-03-17 17:24;21-02-17 17:24;NULL;14-03-17 08:34
5125;6;6009;4;14-03-17 17:24;21-02-17 17:24;NULL;NULL
5126;1060;6540;4;23-02-17 17:41;21-02-17 17:41;NULL;NULL
5127;1060;6539;4;23-02-17 17:42;21-02-17 17:42;NULL;NULL
5128;1;6494;5;22-02-17 21:18;21-02-17 21:18;NULL;NULL
5129;1060;6539;4;23-02-17 12:42;22-02-17 12:42;NULL;NULL
5130;1;6558;4;01-03-17 18:11;22-02-17 18:11;NULL;NULL
P.S. Foutje; ik ben een man; geen vrouw... ;;;;;
5131;1060;6560;1;23-02-17 20:03;22-02-17 20:03;NULL;23-02-17 09:19
5132;1045;6561;4;23-02-17 00:03;23-02-17 00:03;NULL;NULL
5133;1060;6560;1;02-03-17 09:19;23-02-17 09:19;NULL;02-03-17 17:18
5134;1045;6561;4;02-03-17 11:32;23-02-17 11:32;NULL;NULL
5135;6;6555;1;07-03-17 11:59;23-02-17 11:59;NULL;07-03-17 16:17
5138;7;6563;5;03-03-17 10:31;28-02-17 10:31;NULL;NULL
5139;3;6479;4;06-03-17 09:35;02-03-17 09:35;NULL;NULL
5140;1058;6529;4;07-03-17 10:30;02-03-17 10:30;NULL;NULL
5141;1044;6381;4;06-03-17 10:39;02-03-17 10:39;NULL;NULL
5142;1058;6551;4;14-03-17 15:19;02-03-17 15:19;NULL;NULL
5143;6;6564;4;14-03-17 16:28;02-03-17 16:28;NULL;NULL
5144;1060;6560;2;09-03-17 17:18;02-03-17 17:18;NULL;NULL
;;;;;;;
Excuses voor het weer verplaatsen!!;;;;;;;
5145;2;6565;5;03-03-17 13:41;03-03-17 13:41;NULL;NULL
5146;2;6565;5;03-03-17 13:41;03-03-17 13:41;NULL;NULL
5147;3;6567;1;27-03-17 14:33;06-03-17 14:33;NULL;NULL
5148;3;6567;1;27-03-17 14:33;06-03-17 14:33;09-03-17 17:42;NULL
5149;6;6555;4;14-03-17 16:17;07-03-17 16:17;NULL;NULL
5150;1;6568;4;15-03-17 18:59;07-03-17 18:59;NULL;NULL
5151;5;6569;4;23-03-17 20:37;07-03-17 20:37;NULL;NULL
5152;5;6569;1;23-03-17 20:40;07-03-17 20:40;09-03-17 17:42;NULL
5153;1044;6372;1;27-03-17 08:40;09-03-17 08:40;NULL;27-03-17 16:05
5154;3;6548;1;20-03-17 09:59;09-03-17 09:59;NULL;20-03-17 14:04
5155;2;6570;5;17-03-17 12:10;09-03-17 12:10;NULL;NULL
5156;1060;6571;5;09-03-17 15:31;09-03-17 15:31;NULL;NULL
5157;1;6572;5;15-03-17 12:24;12-03-17 12:24;NULL;NULL
5158;6;6009;1;04-04-17 08:34;14-03-17 08:34;NULL;05-04-17 20:00
5159;6;6009;4;04-04-17 08:34;14-03-17 08:34;NULL;NULL
5160;1057;6583;4;16-03-17 20:35;14-03-17 20:35;NULL;NULL
5162;1058;6585;3;21-03-17 16:05;16-03-17 16:05;NULL;NULL
5163;1058;6586;3;21-03-17 16:06;16-03-17 16:06;NULL;NULL
5164;5;6587;5;16-03-17 16:18;16-03-17 16:18;NULL;NULL
5166;6;6588;4;21-03-17 09:55;17-03-17 09:55;NULL;NULL
5167;5;6589;4;30-03-17 15:25;17-03-17 15:25;NULL;NULL
5168;1060;6544;3;23-03-17 15:53;17-03-17 15:53;NULL;NULL
5169;1060;6590;3;23-03-17 16:00;17-03-17 16:00;NULL;NULL
5170;1060;6543;3;23-03-17 16:12;17-03-17 16:12;NULL;NULL
5171;1060;6543;1;23-03-17 16:12;17-03-17 16:12;20-03-17 14:06;NULL
5172;5;6591;4;23-03-17 19:50;19-03-17 19:50;NULL;NULL
5173;1045;6592;4;13-04-17 08:32;20-03-17 08:32;NULL;NULL
5174;1056;6593;1;24-03-17 10:56;20-03-17 10:56;NULL;24-03-17 10:31
5175;3;6548;1;03-04-17 14:04;20-03-17 14:04;NULL;03-04-17 15:09
5176;1044;6594;3;20-03-17 19:31;20-03-17 19:31;NULL;NULL
5177;1045;6595;1;23-03-17 21:09;20-03-17 21:09;NULL;23-03-17 15:58
5178;7;6596;4;24-03-17 09:04;21-03-17 09:04;NULL;NULL
5179;1044;6599;5;27-03-17 19:28;21-03-17 19:28;NULL;27-03-17 11:03
5180;1057;6600;5;23-03-17 11:30;22-03-17 11:30;NULL;NULL
5181;1056;6601;1;31-03-17 21:53;22-03-17 21:53;NULL;NULL
5182;1056;6602;1;31-03-17 13:12;23-03-17 13:12;NULL;NULL
5183;1044;6595;2;27-03-17 15:58;23-03-17 15:58;NULL;NULL
5184;5;6603;5;30-03-17 21:14;23-03-17 21:14;NULL;NULL
5185;1056;6593;1;07-04-17 10:31;24-03-17 10:31;NULL;07-04-17 08:53
5186;1061;6604;1;28-03-17 10:31;25-03-17 10:31;28-03-17 12:21;NULL
5187;1061;6604;1;28-03-17 10:31;25-03-17 10:31;NULL;NULL
5188;1056;6605;1;07-04-17 21:59;25-03-17 21:59;NULL;NULL
5189;1056;6605;1;07-04-17 22:07;25-03-17 22:07;NULL;25-03-17 22:08
5190;1055;6605;1;04-04-17 22:08;25-03-17 22:08;NULL;NULL
5191;1044;6606;3;27-03-17 08:41;27-03-17 08:41;NULL;NULL
5192;1045;6599;5;30-03-17 11:03;27-03-17 11:03;NULL;30-03-17 12:28
5193;1044;6607;3;27-03-17 14:19;27-03-17 14:19;NULL;NULL
5194;1044;6372;1;17-04-17 16:05;27-03-17 16:05;NULL;17-04-17 13:47
5196;1057;6609;3;30-03-17 08:29;30-03-17 08:29;NULL;NULL
5197;1044;6599;5;03-04-17 12:28;30-03-17 12:28;NULL;03-04-17 14:26
5198;2;6610;5;31-03-17 16:59;30-03-17 16:59;NULL;NULL
5199;5;6611;1;06-04-17 17:02;01-04-17 17:02;NULL;NULL
5200;7;6612;1;07-04-17 11:00;03-04-17 11:00;NULL;07-04-17 06:16
5201;1044;6599;5;10-04-17 14:26;03-04-17 14:26;NULL;10-04-17 13:35
5202;3;6548;3;10-04-17 15:09;03-04-17 15:09;NULL;NULL
5203;1062;6556;5;06-04-17 17:43;03-04-17 17:43;NULL;NULL
5204;1045;6614;4;13-04-17 19:43;03-04-17 19:43;NULL;NULL
5205;1045;6615;5;06-04-17 19:51;03-04-17 19:51;NULL;04-04-17 13:15
Conditie nul;nul.;;;;;;
5206;1044;6615;5;10-04-17 13:15;04-04-17 13:15;NULL;NULL
Conditie nul;nul.;;;;;;
5207;1044;6615;5;10-04-17 13:22;04-04-17 13:22;04-04-17 14:08;NULL
Ik kom samen met Jacqueline Berg; als het mogelijk is teminste op die datum. ;;;;;;
5208;1044;6616;1;10-04-17 15:11;04-04-17 15:11;NULL;10-04-17 07:29
5209;1044;6617;4;10-04-17 18:58;04-04-17 18:58;NULL;NULL
5210;1044;6618;4;10-04-17 19:38;04-04-17 19:38;NULL;NULL
5211;1058;6619;1;11-04-17 12:42;05-04-17 12:42;NULL;11-04-17 08:43
5212;1045;6620;5;13-04-17 16:44;05-04-17 16:44;NULL;NULL
5213;7;6009;1;05-05-17 20:00;05-04-17 20:00;NULL;05-04-17 20:01
5214;7;6009;4;28-04-17 20:01;05-04-17 20:01;NULL;NULL
5215;3;6589;3;10-04-17 12:48;06-04-17 12:48;NULL;NULL
5216;6;6555;4;02-05-17 13:53;06-04-17 13:53;NULL;NULL
5217;3;6612;2;10-04-17 06:15;07-04-17 06:15;NULL;NULL
5218;7;6621;1;21-04-17 08:40;07-04-17 08:40;NULL;21-04-17 15:38
5219;1056;6593;2;21-04-17 08:53;07-04-17 08:53;NULL;NULL
5220;1044;4834;1;10-04-17 09:29;07-04-17 09:29;NULL;10-04-17 09:14
5221;1;6622;2;03-05-17 13:10;07-04-17 13:10;NULL;NULL
5222;2;6623;1;21-04-17 15:38;08-04-17 15:38;08-04-17 17:53;NULL
3 jaar jiu jitsu  (japans);;;;;;;
3 jaar grappling/mma ;;;;;;;
5223;2;6623;4;21-04-17 15:38;08-04-17 15:38;NULL;NULL
3 jaar jiu jitsu  (japans);;;;;;;
3 jaar grappling/mma ;;;;;;;
5224;1044;6616;4;17-04-17 07:29;10-04-17 07:29;NULL;NULL
5225;1044;4834;2;10-04-17 09:14;10-04-17 09:14;NULL;NULL
5226;3;6624;5;10-04-17 10:46;10-04-17 10:46;NULL;NULL
5227;1044;6617;4;17-04-17 11:20;10-04-17 11:20;NULL;NULL
5228;1045;6625;3;13-04-17 13:17;10-04-17 13:17;NULL;NULL
5229;2;6626;5;21-04-17 13:19;10-04-17 13:19;NULL;NULL
5230;1044;6599;5;17-04-17 13:35;10-04-17 13:35;NULL;NULL
5231;1058;6619;1;18-04-17 08:43;11-04-17 08:43;NULL;NULL
5232;1057;6609;1;20-04-17 12:10;11-04-17 12:10;NULL;NULL
5233;1;6572;2;12-04-17 08:29;12-04-17 08:29;NULL;NULL
5234;3;6627;3;01-05-17 19:26;14-04-17 19:26;NULL;NULL
5235;6;6628;1;25-04-17 07:15;15-04-17 07:15;NULL;25-04-17 08:42
5236;5;6629;4;20-04-17 18:22;15-04-17 18:22;NULL;NULL
5237;2;4371;1;12-05-17 18:30;15-04-17 18:30;NULL;12-05-17 10:20
5238;6;6631;4;18-04-17 12:27;17-04-17 12:27;NULL;NULL
5239;1045;6372;1;11-05-17 13:47;17-04-17 13:47;NULL;11-05-17 11:57
5240;1045;6372;4;11-05-17 13:47;17-04-17 13:47;NULL;NULL
5241;2;6632;3;28-04-17 19:30;18-04-17 19:30;NULL;NULL
5242;5;6633;5;04-05-17 16:34;19-04-17 16:34;NULL;NULL
5243;1057;6634;5;20-04-17 16:58;20-04-17 16:58;NULL;NULL
5244;1057;6634;5;20-04-17 16:58;20-04-17 16:58;02-05-17 11:19;NULL
5245;5;6635;3;04-05-17 06:28;21-04-17 06:28;NULL;NULL
5246;3;6636;5;01-05-17 07:36;21-04-17 07:36;NULL;NULL
5247;7;6621;4;28-04-17 15:38;21-04-17 15:38;NULL;NULL
5248;1044;6637;5;01-05-17 11:59;23-04-17 11:59;NULL;NULL
5249;7;6638;1;28-04-17 20:03;23-04-17 20:03;NULL;24-04-17 21:07
5250;1044;6639;1;01-05-17 20:29;23-04-17 20:29;NULL;01-05-17 16:56
5251;1;6640;2;03-05-17 10:46;24-04-17 10:46;NULL;NULL
5252;1;6640;1;03-05-17 12:43;24-04-17 12:43;03-05-17 08:00;NULL
5253;3;6641;5;24-04-17 18:18;24-04-17 18:18;NULL;NULL
5254;6;6638;1;02-05-17 21:07;24-04-17 21:07;NULL;24-04-17 22:15
5255;6;6642;3;02-05-17 21:09;24-04-17 21:09;NULL;NULL
5256;6;6638;3;02-05-17 22:14;24-04-17 22:14;NULL;NULL
5257;7;6628;1;05-05-17 08:42;25-04-17 08:42;NULL;05-05-17 14:13
5258;1044;6643;3;01-05-17 11:43;25-04-17 11:43;NULL;NULL
wel 8 jaar judo;;;;;;;
5259;1065;6644;1;01-05-17 15:46;25-04-17 15:46;NULL;NULL
5260;1065;6644;1;01-05-17 15:46;25-04-17 15:46;NULL;NULL
5261;6;6645;5;02-05-17 21:12;26-04-17 21:12;NULL;NULL
5262;1058;6646;1;02-05-17 20:08;27-04-17 20:08;NULL;NULL
5263;1;6647;5;10-05-17 12:21;28-04-17 12:21;NULL;NULL
5264;1056;6648;1;28-04-17 12:54;28-04-17 12:54;NULL;28-04-17 15:09
5 jaar tae kwon do.;;;;;;;
5265;1045;6649;5;04-05-17 13:26;28-04-17 13:26;NULL;04-05-17 18:04
5266;1055;6648;2;02-05-17 15:09;28-04-17 15:09;NULL;NULL
5 jaar tae kwon do.;;;;;;;
5267;5;6650;3;04-05-17 11:11;30-04-17 11:11;NULL;NULL
5268;1044;6639;4;08-05-17 16:56;01-05-17 16:56;NULL;NULL
5269;1056;6648;3;05-05-17 11:21;02-05-17 11:21;NULL;NULL
5270;1045;6651;4;04-05-17 21:19;02-05-17 21:19;NULL;NULL
5271;1045;6651;1;04-05-17 21:19;02-05-17 21:19;03-05-17 08:00;NULL
5272;1045;6651;1;04-05-17 21:19;02-05-17 21:19;03-05-17 08:00;NULL
5273;3;6652;5;08-05-17 06:45;03-05-17 06:45;NULL;NULL
5274;7;6653;5;05-05-17 08:40;03-05-17 08:40;NULL;NULL
5275;2;6654;5;12-05-17 09:57;04-05-17 09:57;NULL;NULL
5276;2;6654;5;12-05-17 09:58;04-05-17 09:58;09-05-17 17:04;NULL
5277;1045;6649;5;11-05-17 18:04;04-05-17 18:04;NULL;NULL
5278;7;6247;3;12-05-17 22:21;04-05-17 22:21;NULL;NULL
5279;7;6247;1;12-05-17 22:21;04-05-17 22:21;09-05-17 17:04;NULL
5280;1056;6655;5;05-05-17 07:05;05-05-17 07:05;NULL;NULL
5281;1044;6656;5;08-05-17 09:50;05-05-17 09:50;NULL;08-05-17 17:33
5282;6;6657;4;09-05-17 11:24;05-05-17 11:24;NULL;NULL
5283;7;6628;1;12-05-17 14:13;05-05-17 14:13;NULL;12-05-17 09:22
5284;1058;6650;3;09-05-17 14:50;05-05-17 14:50;NULL;NULL
But a long time ago. ;;;;;;;
5285;6;6658;1;09-05-17 17:59;07-05-17 17:59;NULL;09-05-17 15:03
5286;2;4274;4;12-05-17 20:18;07-05-17 20:18;NULL;NULL
5287;1055;6624;5;09-05-17 21:00;07-05-17 21:00;NULL;NULL
5288;3;6659;5;08-05-17 22:01;07-05-17 22:01;NULL;NULL
5289;1055;6659;5;09-05-17 22:03;07-05-17 22:03;NULL;NULL
5290;1055;6659;5;09-05-17 22:05;07-05-17 22:05;09-05-17 17:04;NULL
5291;1057;6660;5;18-05-17 08:46;08-05-17 08:46;NULL;NULL
5292;3;6624;5;08-05-17 12:26;08-05-17 12:26;NULL;NULL
5293;7;4859;5;19-05-17 16:53;08-05-17 16:53;NULL;NULL
5294;7;4860;5;19-05-17 16:57;08-05-17 16:57;NULL;NULL
5295;1044;6656;5;15-05-17 17:33;08-05-17 17:33;NULL;NULL
5296;6;6661;5;09-05-17 05:39;09-05-17 05:39;NULL;NULL
5297;7;6658;4;12-05-17 15:03;09-05-17 15:03;NULL;NULL
5298;1060;6663;3;18-05-17 08:09;10-05-17 08:09;NULL;NULL
5299;3;6130;1;15-05-17 10:23;10-05-17 10:23;NULL;15-05-17 08:34
5300;3;6130;1;15-05-17 10:23;10-05-17 10:23;11-05-17 14:03;NULL
5301;2;6665;1;12-05-17 15:04;10-05-17 15:04;11-05-17 14:03;NULL
5302;2;6665;1;12-05-17 15:04;10-05-17 15:04;NULL;12-05-17 11:00
5303;1045;6372;1;18-05-17 11:57;11-05-17 11:57;NULL;18-05-17 17:43
5304;1057;6667;5;18-05-17 09:08;12-05-17 09:08;NULL;NULL
5305;7;6628;1;02-06-17 09:22;12-05-17 09:22;NULL;02-06-17 09:39
5306;2;4371;1;26-05-17 10:20;12-05-17 10:20;NULL;NULL
5307;2;6665;3;19-05-17 11:00;12-05-17 11:00;19-05-17 18:13;NULL
5308;5;6130;4;15-06-17 08:34;15-05-17 08:34;NULL;NULL
5309;1;6558;3;17-05-17 12:56;15-05-17 12:56;NULL;NULL
5310;1045;6668;4;01-06-17 11:57;16-05-17 11:57;NULL;NULL
5311;1044;6669;1;29-05-17 17:05;16-05-17 17:05;NULL;28-05-17 02:10
5312;6;6670;5;23-05-17 17:47;16-05-17 17:47;NULL;NULL
5313;1056;6671;1;19-05-17 17:57;16-05-17 17:57;NULL;NULL
5314;1044;6672;3;22-05-17 18:44;17-05-17 18:44;NULL;NULL
5315;1044;6372;1;22-05-17 17:43;18-05-17 17:43;NULL;22-05-17 17:07
5316;1045;6372;1;08-06-17 17:07;22-05-17 17:07;NULL;08-06-17 15:20
5317;1045;4754;5;01-06-17 07:38;24-05-17 07:38;NULL;24-05-17 22:19
5318;1045;6673;5;08-06-17 10:20;24-05-17 10:20;NULL;NULL
5319;1057;6674;2;22-06-17 17:04;24-05-17 17:04;NULL;NULL
5320;1044;4754;5;29-05-17 22:19;24-05-17 22:19;NULL;NULL
5321;7;4646;1;02-06-17 07:23;25-05-17 07:23;NULL;02-06-17 08:51
5322;1057;6675;5;15-06-17 12:15;26-05-17 12:15;NULL;NULL
5323;1044;6669;1;12-06-17 02:10;28-05-17 02:10;NULL;12-06-17 08:39
5324;5;6676;4;08-06-17 13:07;28-05-17 13:07;NULL;NULL
5325;3;6677;5;29-05-17 20:27;28-05-17 20:27;NULL;NULL
5326;1;6678;4;21-06-17 19:45;29-05-17 19:45;NULL;NULL
5327;1045;6679;4;15-06-17 22:46;29-05-17 22:46;NULL;NULL
5328;2;6680;5;02-06-17 18:04;30-05-17 18:04;NULL;NULL
5329;5;6681;5;08-06-17 23:12;30-05-17 23:12;NULL;NULL
;;;;;;;
5330;1057;6682;1;22-06-17 07:37;01-06-17 07:37;NULL;22-06-17 06:49
5331;5;6683;1;08-06-17 18:43;01-06-17 18:43;NULL;08-06-17 08:32
Ben vanwege een blessure een paar jaar uit de running. Ben wat roestig :p;;;;;;;
5332;7;4646;1;02-06-17 08:51;02-06-17 08:51;NULL;NULL
5333;7;6628;4;16-06-17 09:39;02-06-17 09:39;NULL;NULL
5334;5;6684;4;08-06-17 11:12;04-06-17 11:12;NULL;NULL
5335;1;6685;5;28-06-17 05:48;08-06-17 05:48;NULL;NULL
5336;5;6683;4;22-06-17 08:32;08-06-17 08:32;NULL;NULL
Ben vanwege een blessure een paar jaar uit de running. Ben wat roestig :p;;;;;;;
5337;5;6686;5;15-06-17 14:04;08-06-17 14:04;NULL;15-06-17 08:26
5338;1045;6372;1;15-06-17 15:20;08-06-17 15:20;NULL;08-06-17 15:20
5339;1045;6372;4;15-06-17 15:20;08-06-17 15:20;NULL;NULL
5340;5;6687;5;15-06-17 16:07;08-06-17 16:07;NULL;NULL
5341;5;6688;5;15-06-17 16:10;08-06-17 16:10;NULL;NULL
5342;7;6689;5;16-06-17 18:35;11-06-17 18:35;NULL;NULL
5343;1044;6669;1;03-07-17 08:39;12-06-17 08:39;NULL;03-07-17 08:41
5344;1045;6690;4;15-06-17 18:54;12-06-17 18:54;NULL;NULL
5345;1045;6691;5;29-06-17 18:32;14-06-17 18:32;NULL;16-06-17 10:54
